No,Provinsi,Kota/Kabupaten,Nama DTW,Latitude,Longitude
304,Bali,Kabupaten Badung,Pandawa Watersport,-8.75580601022959,115.22151310000002
305,Bali,Kabupaten Badung,PANTAI CANGGU,-8.6609933,115.1321265
306,Bali,Kabupaten Badung,PANTAI KEDONGANAN,-8.7604111,115.1695318
307,Bali,Kabupaten Badung,PANTAI KUTA,-8.7179407,115.1690004
308,Bali,Kabupaten Badung,PANTAI LABUAN SAIT,-8.810813825100373,115.10348397892406
309,Bali,Kabupaten Badung,PANTAI LEGIAN,-8.70357605064575,115.16464013335477
310,Bali,Kabupaten Badung,PANTAI MELASTI,-8.847540464858158,115.16065966980318
311,Bali,Kabupaten Badung,PANTAI NYANG-NYANG,-8.838484753376427,115.09337426578391
312,Bali,Kabupaten Badung,Pantai Padang-Padang,-8.810979336462397,115.10373546359027
313,Bali,Kabupaten Badung,PANTAI PANDAWA,-8.845083678033962,115.18691174469527
314,Bali,Kabupaten Badung,PANTAI PERERENAN,-8.652082,115.121554
315,Bali,Kabupaten Badung,PENGELUKATAN PANCORAN II,-8.484413160420603,115.2130135212972
316,Bali,Kabupaten Badung,Rai Water Sport,-8.75968654518891,115.22219511534189
317,Bali,Kabupaten Badung,ROYAL SPORT HOUSE BALI,-8.64656,115.12898
318,Bali,Kabupaten Badung,Water Blow,-8.803326578141164,115.23977806931619
319,Bali,Kabupaten Badung,Wisata Pulau Penyu,-8.764514547195441,115.21569485902344
320,Bali,Kabupaten Bangli,,-6.2297465,106.829518
321,Bali,Kabupaten Bangli,AIR TERJUN DEDARI,-6.2297465,106.829518
322,Bali,Kabupaten Bangli,AIR TERJUN DUSUN KUNING,-6.2297465,106.829518
323,Bali,Kabupaten Bangli,Air Terjun Krisik,-8.455083,115.3855887
324,Bali,Kabupaten Bangli,Air Terjun Tibumana,-8.484593,115.334163
325,Bali,Kabupaten Bangli,Alas Bali Coffee,-8.389701,115.333368
326,Bali,Kabupaten Bangli,Alott's Natural Hot Spring ,-8.236209,115.404901
327,Bali,Kabupaten Bangli,AMPUPU KEMBAR,-6.2297465,106.829518
328,Bali,Kabupaten Bangli,Baliwoso Upadesa,-8.338633,115.3602650001
329,Bali,Kabupaten Bangli,BAS De Atanaya,-6.2297465,106.829518
330,Bali,Kabupaten Bangli,Black Lava,-8.24852,115.37658
331,Bali,Kabupaten Bangli,Black Sand ,-8.234855,115.379326
332,Bali,Kabupaten Bangli,Dermaga Kedisan ,-8.281327,115.387254
333,Bali,Kabupaten Bangli,Desa Wisata Penglipuran ,-8.421759,115.359225
334,Bali,Kabupaten Bangli,Gerudugan waterfall ,-8.443498,115.386814
335,Bali,Kabupaten Bangli,Goa giri Campuan,-8.46211377,115.38316329
336,Bali,Kabupaten Bangli,GOA RAJA WATERFALL,-6.2297465,106.829518
337,Bali,Kabupaten Bangli,Koffie Landih Bali,-8.291825,115.373546
338,Bali,Kabupaten Bangli,Kopi Catur Arabika ,-8.221508,115.248646
339,Bali,Kabupaten Bangli,Kopi Gunung Catur,-6.2297465,106.829518
340,Bali,Kabupaten Bangli,KSPDK KINTAMANI,-6.2297465,106.829518
341,Bali,Kabupaten Bangli,La Fresa ,-8.284504,115.304875
342,Bali,Kabupaten Bangli,Museum Gunung Api Batur,-8.284115,115.36497499
343,Bali,Kabupaten Bangli,Oka Agriculture ,-8.395145,115.329374
344,Bali,Kabupaten Bangli,Pemandian Air Panas Tirta Usadha,-8.249643,115.396545
345,Bali,Kabupaten Bangli,Pendakian Gunung Abang,-8.29217668,115.389958333
346,Bali,Kabupaten Bangli,Penelokan View Points ,-8.282828,115.364652
347,Bali,Kabupaten Bangli,Pinggan Sunrise View Pohon Cinta,-8.209943,115.36463
348,Bali,Kabupaten Bangli,PURA KEHEN BANGLI,-6.2297465,106.829518
349,Bali,Kabupaten Bangli,Pura Penataran Agung Dalem Jawa / Langgar,-8.505908,115.347287
350,Bali,Kabupaten Bangli,PURA TAMAN NARMADA BALI RAJA,-6.2297465,106.829518
351,Bali,Kabupaten Bangli,Pura Tirta Sudamala ,-8.474318,115.344686
352,Bali,Kabupaten Bangli,Sukawana Sunrise Spot,-8.214665,115.361145
353,Bali,Kabupaten Bangli,Taman Pacampuhan Sala,-8.451198,115.325833
354,Bali,Kabupaten Bangli,Toya Devasya,-8.250295,115.400578334
355,Bali,Kabupaten Bangli,Twins Bali Agrowisata ,-6.2297465,106.829518
356,Bali,Kabupaten Bangli,Waterboom Sidembunut,-8.449305,115.370564998
357,Bali,Kabupaten Bangli,WATERFALL TUKAD CEPUNG,-6.2297465,106.829518
358,Bali,Kabupaten Bangli,Yeh Bulan Waterfall ,-8.458557,115.382804
359,Bali,Kabupaten Buleleng,Air Panas Banyuwedang,-8.197143,114.83016
360,Bali,Kabupaten Buleleng,Air Pans Banjar,-8.210522,114.967063
361,Bali,Kabupaten Buleleng,Air Terjun Banyu Wana Amertha,-8.21944,115.122301
362,Bali,Kabupaten Buleleng,Air Terjun Bertingkat,-8.12056,115.08199
363,Bali,Kabupaten Buleleng,Air Terjun Campuhan ,-8.20217,115.140488
364,Bali,Kabupaten Buleleng,Air Terjun Sekumpul,-8.177504,115.182583
365,Bali,Kabupaten Buleleng,Aling-Aling Waterfall,-8.172498,115.104569
366,Bali,Kabupaten Buleleng,Banyuwana Amerta Waterfall,-8.212809,115.122225
367,Bali,Kabupaten Buleleng,Banyuwedang Hot Spring,-8.082095,114.34133
368,Bali,Kabupaten Buleleng,Brahmavihara Arama,-8.210583,114.974017
369,Bali,Kabupaten Buleleng,Camping Ground New Buyan Liang,-8.247246,115.135023
370,Bali,Kabupaten Buleleng,Danau Buyan ,-8.14337,115.08371
371,Bali,Kabupaten Buleleng,Danau Tamblingan,-8.1531,115.06042
372,Bali,Kabupaten Buleleng,Desa Tua Banyuseri,-8.254288,114.99128
373,Bali,Kabupaten Buleleng,Desa Tua Bulian,-8.132393,115.229659
374,Bali,Kabupaten Buleleng,Desa Tua Sidatapa,-8.186806,114.766291
375,Bali,Kabupaten Buleleng,Gitgit Waterfall,-8.12133,115.08192
376,Bali,Kabupaten Buleleng,Jembong Waterfall,-8.11168,115.80702
377,Bali,Kabupaten Buleleng,Kolam Renang Air Sanih,-6.2297465,106.829518
378,Bali,Kabupaten Buleleng,Krisna Adventures,-8.102885,115.06164
379,Bali,Kabupaten Buleleng,Krisna Fantastic Land,-8.182495,114995241
380,Bali,Kabupaten Buleleng,Krisna Waterpark,-8.180154,114.994304
381,Bali,Kabupaten Buleleng,Lingkungan Pura Beji,-8.250905,114.935355
382,Bali,Kabupaten Buleleng,Lingkungan Pura Dalem Sangsit,-8.085478,115.144302
383,Bali,Kabupaten Buleleng,Monumen Jagaraga,-8.35554,115.129317
384,Bali,Kabupaten Buleleng,Pantai Lovina,-8.161106,115.024361
385,Bali,Kabupaten Buleleng,Pantai Penimbangan,-8.07234,115.03496
386,Bali,Kabupaten Buleleng,Pelabuhan Tua Buleleng,-8.103424,115.089008
387,Bali,Kabupaten Buleleng,Penglukatan Panca Tirta Sudamala,-8.174782,115.100625
388,Bali,Kabupaten Buleleng,Puncak Manik Waterfall,-8.23042,115.131852
389,Bali,Kabupaten Buleleng,Pura Batu Kursi,-8.160703,114.680974
390,Bali,Kabupaten Buleleng,Pura Jaya Prana,-8.13388,114.6292
391,Bali,Kabupaten Buleleng,Pura Ponjok Batu,-8.147942,115.369045
392,Bali,Kabupaten Buleleng,Pura Pulaki ,-8.159671,114.557883
393,Bali,Kabupaten Buleleng,Pura Puncak Sinunggal,-8.120158,115.255782
394,Bali,Kabupaten Buleleng,Pura Purohita Linggam Siwa,-8.196776,114.943028
395,Bali,Kabupaten Buleleng,Taman Laut Pemuteran,-8.294394,114.979781
396,Bali,Kabupaten Buleleng,Tugu Bhuana Kerta,-8.196167,114.917739
397,Bali,Kabupaten Buleleng,Wana Giri Hidden Hill,-8.242729,115.098639
398,Bali,Kabupaten Buleleng,Wana Giri Twin Waterfall,-8.218609,115.119475
399,Bali,Kabupaten Gianyar,ARMA MUSEUM,-8.5236278,115.266166
400,Bali,Kabupaten Gianyar,BALI BIRD PARK,-8.59983,115.25177
401,Bali,Kabupaten Gianyar,Bali Safari & Marine Park,-8.580745,115.345289
402,Bali,Kabupaten Gianyar,Bali Zoo,-8.58959,115.26636
403,Bali,Kabupaten Gianyar,Candi Tebing Tegallinggah,-8.52752395638865,115.30603599503216
404,Bali,Kabupaten Gianyar,Candi Tebing Tegallinggah,-8.527138474457015,115.30608911704745
405,Bali,Kabupaten Gianyar,CV TEGENUNGAN MERTHA JIWA WAHANA TIRTHA,-8.5752144,115.2883966
406,Bali,Kabupaten Gianyar,GOA GAJAH,-8.52343,115.28715
407,Bali,Kabupaten Gianyar,Goa Garba,-8.50792990848856,115.30204770852447
408,Bali,Kabupaten Gianyar,Gunung Kawi Sebatu,-8.404409792058027,115.29349248153743
409,Bali,Kabupaten Gianyar,GUNUNG KAWI TAMPAKSIRING,-8.42305,115.31233
410,Bali,Kabupaten Gianyar,Hidden Canyon Beji Guwang,-8.6097031328237,115.2894285950337
411,Bali,Kabupaten Gianyar,KANTO LAMPO WATERFALL,-8.53215,115.33123
412,Bali,Kabupaten Gianyar,Kemenuh Butterfly park,-8.572473203062867,115.28669538154031
413,Bali,Kabupaten Gianyar,Keramas Park,-8.571595911542452,115.32714766619725
414,Bali,Kabupaten Gianyar,Monkey Forest Ubud ,-8.5192802,115.2605639
415,Bali,Kabupaten Gianyar,Museum Ada Guna,-8.413931884432992,115.28313950852288
416,Bali,Kabupaten Gianyar,MUSEUM GEDONG ARCA  ,-8.5197,115.29293
417,Bali,Kabupaten Gianyar,Museum Puri Lukisan ,-8.505097,115.260261
418,Bali,Kabupaten Gianyar,Neka Art Museum,-8.49247,115.253583
419,Bali,Kabupaten Gianyar,OBJEK WISATA GOA RANG RENG,-8.51552,115.33294
420,Bali,Kabupaten Gianyar,OBJEK WISATA LEMBU PUTIH,-8.39193,115.28499
421,Bali,Kabupaten Gianyar,Pantai Cucukan,-8.586523411291715,115.35084179503322
422,Bali,Kabupaten Gianyar,Pantai Lebih,-8.579902403086205,115.3552863445846
423,Bali,Kabupaten Gianyar,Pantai Masceti,-8.594347490810438,115.34592636619756
424,Bali,Kabupaten Gianyar,Pantai Purnama,-8.618533560084456,115.31010036734003
425,Bali,Kabupaten Gianyar,Pantai Saba,-8.608106343732636,115.3238584445923
426,Bali,Kabupaten Gianyar,Pantai Selukat,-8.598922143252322,115.33767363736175
427,Bali,Kabupaten Gianyar,Pantai Siyut,-8.574308817136188,115.37004950000001
428,Bali,Kabupaten Gianyar,Pura Kebo Edan,-8.517832,115.292529
429,Bali,Kabupaten Gianyar,Pura Mengening,-8.420138,115.3122
430,Bali,Kabupaten Gianyar,Pura Penataran Sasih,-8.513837,115.293516
431,Bali,Kabupaten Gianyar,PURA PUSEH DESA BATUAN,-8.58202,"115,276"
432,Bali,Kabupaten Gianyar,Pura Samuan Tiga,-8.523904,115.295076
433,Bali,Kabupaten Gianyar,Relief Bebitra,-8.538933383473672,115.31686543736078
434,Bali,Kabupaten Gianyar,Rudana Fine Art Gallery,-8.529727,115.271303
435,Bali,Kabupaten Gianyar,Taman Nusa,-8.528330916118984,115.3585099661964
436,Bali,Kabupaten Gianyar,Taman Sari Waterfall,-8.5022418,115.3294133
437,Bali,Kabupaten Gianyar,The Blanco Renaissance Museum,-8.504926,115.254215
438,Bali,Kabupaten Gianyar,Tirta Empul ,-8.415905,115.315301
439,Bali,Kabupaten Gianyar,Yeh Pulu,-8.530065,115.293123
440,Bali,Kabupaten Jembrana,AIR TERJUN BATU BELAH,-8.29389,114.63923
441,Bali,Kabupaten Jembrana,Air Terjun Juwuk Manis,-8.390920467854084,114.90790216598666
442,Bali,Kabupaten Jembrana,Air Terjun Juwuk Manis,-6.2297465,106.829518
443,Bali,Kabupaten Jembrana,Bendungan Benel ,-8.284836101489141,114.60459866406833
444,Bali,Kabupaten Jembrana,Bendungan benel,-6.2297465,106.829518
445,Bali,Kabupaten Jembrana,Bendungan Palasari ,-8.2536253,114.5514963
446,Bali,Kabupaten Jembrana,Desa Wisata Gumbrih,-8.431215,114.88088
447,Bali,Kabupaten Jembrana,Desa Wisata Perancak ,-8.398732278455537,114.61573988300849
448,Bali,Kabupaten Jembrana,Desa wisata Yahembang Kangin,-6.2297465,106.829518
449,Bali,Kabupaten Jembrana,Destinasi wisata Blimbingsari,-6.2297465,106.829518
450,Bali,Kabupaten Jembrana,Kampoeng Palerejo,-8.2510359,114.5463052
451,Bali,Kabupaten Jembrana,Kolam Renang Delod Berawah ,-8.398373774344309,114.67881262784498
452,Bali,Kabupaten Jembrana,Kuliner Ikan Bakar,-6.2297465,106.829518
453,Bali,Kabupaten Jembrana,MAKAM HABIB ALI BIN UMAR BINABU BAKAR BAFAQIH,-8.368845030113519,114.62123173552236
454,Bali,Kabupaten Jembrana,PANTAI BALUK RENING,-8.34981,114.54551
455,Bali,Kabupaten Jembrana,PANTAI CANDI KUSUMA,-8.30785,114.51808
456,Bali,Kabupaten Jembrana,Pantai Medewi ,-8.419231876220561,114.80516670269549
457,Bali,Kabupaten Jembrana,Pantai Pulukan,-8.42374,114.81186
458,Bali,Kabupaten Jembrana,Pantai Yeh Leh ,-8.465530018733496,114.91409647604617
459,Bali,Kabupaten Jembrana,PANTAI YEH LEH,-8.465455737450725,114.91415012228553
460,Bali,Kabupaten Jembrana,Pariwisata Bunut Bolong ,-8.386197451681333,114.87367700831477
461,Bali,Kabupaten Jembrana,PUNCAK TEBING JR,-8.30092,114.66178
462,Bali,Kabupaten Jembrana,Pura Gede Perancak ,-8.401024244849445,114.61104020824726
463,Bali,Kabupaten Jembrana,Pura Rambut Siwi,-6.2297465,106.829518
464,Bali,Kabupaten Jembrana,Sungai Gelar,-8.29922104454511,114.65533495242231
465,Bali,Kabupaten Jembrana,Taman Rekreasi Tirta Samudra Delod Berawah,-8.39857,114.67889
466,Bali,Kabupaten Jembrana,Taman Wisata Air Gumbrih,-8.424524,114.886608
467,Bali,Kabupaten Jembrana,Teluk Gilimanuk ,-6.2297465,106.829518
468,Bali,Kabupaten Karang Asem,Agro kebun salak sibetan,-8.445637,115.525144
469,Bali,Kabupaten Karang Asem,Agro Wisata Abian Salak Sibetan,-6.2297465,106.829518
470,Bali,Kabupaten Karang Asem,Agrowisata Salak Dukuh Lestari Sibetan ,-6.2297465,106.829518
471,Bali,Kabupaten Karang Asem,Air Terjun Jaga Satru,-8.459265,115.510226
472,Bali,Kabupaten Karang Asem,Air Terjun Yeh Labuh,-8463536,115.533488
473,Bali,Kabupaten Karang Asem,Avatar Rafting ,-6.2297465,106.829518
474,Bali,Kabupaten Karang Asem,BMW RAFTING,-8.423675,115.435276
475,Bali,Kabupaten Karang Asem,Bukit Asaba Globe Bali,-8.415582,115.530751
476,Bali,Kabupaten Karang Asem,Bukit Jambul,-6.2297465,106.829518
477,Bali,Kabupaten Karang Asem,Bukit Surga,-8.416883,115.526798
478,Bali,Kabupaten Karang Asem,Chocolate Factory,-8.483102,115.61731
479,Bali,Kabupaten Karang Asem,Desa Tenganan pegringsingan,-6.2297465,106.829518
480,Bali,Kabupaten Karang Asem,Edelweis Bali,-8.368598,115.463677
481,Bali,Kabupaten Karang Asem,Gapura Sanghyang Ambu,-6.2297465,106.829518
482,Bali,Kabupaten Karang Asem,Gembleng Waterfall ,-8.507612,115.449004
483,Bali,Kabupaten Karang Asem,Kencana River Side,-6.2297465,106.829518
484,Bali,Kabupaten Karang Asem,Maha Gangga valley,-6.2297465,106.829518
485,Bali,Kabupaten Karang Asem,Museum Pustaka Lontar,-8.421131,115.611803
486,Bali,Kabupaten Karang Asem,Museum Sang Hyang Dedari Giri Amertha,-6.2297465,106.829518
487,Bali,Kabupaten Karang Asem,Pantai Bias Tugel,-8.536194,115.508862
488,Bali,Kabupaten Karang Asem,Pantai Blue Lagoon,-8.529787,115.510226
489,Bali,Kabupaten Karang Asem,Pantai Virgin,-8.501301,115.610544
490,Bali,Kabupaten Karang Asem,Pemandian Dauh Dalem,-6.2297465,106.829518
491,Bali,Kabupaten Karang Asem,Pemandian Telaga Surya,-8.421875,115.430135
492,Bali,Kabupaten Karang Asem,Pemukuran,-6.2297465,106.829518
493,Bali,Kabupaten Karang Asem,Pesona Alam Sangkan Gunung,-8.466927,115.430398
494,Bali,Kabupaten Karang Asem,Pesona Wisata Kastala,-8.446431,115.561599
495,Bali,Kabupaten Karang Asem,Puncak Luah Santi (Tracking),-6.2297465,106.829518
496,Bali,Kabupaten Karang Asem,Pura Besakih,-8.373674,115.452235
497,Bali,Kabupaten Karang Asem,Pura Lempuyang Luhur,-8.390999,115.629194
498,Bali,Kabupaten Karang Asem,PURA SILAYUKTI,-2.112772,109.192124
499,Bali,Kabupaten Karang Asem,Puri Agung Karangasem,-8.44365,115.616037
500,Bali,Kabupaten Karang Asem,Rafting Telaga Waja,-8.491971,115.417093
501,Bali,Kabupaten Karang Asem,Samsara Living Museum ,-6.2297465,106.829518
502,Bali,Kabupaten Karang Asem,Subak Petolan,-6.2297465,106.829518
503,Bali,Kabupaten Karang Asem,Taman Harmoni Bukit Asah,-8.505493,115.6106
504,Bali,Kabupaten Karang Asem,Taman Soekasada Ujung,-8.462867,115.630622
505,Bali,Kabupaten Karang Asem,TERAS AGRO,-8.450167,115.408432
506,Bali,Kabupaten Karang Asem,Tirta Gangga,-8.412318,115.587292
507,Bali,Kabupaten Klungkung,Angel's Billabong,-8.683734,115.478778
508,Bali,Kabupaten Klungkung,Atuh Beach,-8.768978,115.49417
509,Bali,Kabupaten Klungkung,Blue Lagoon Nusa Ceningan,-8.664117,115.449538
510,Bali,Kabupaten Klungkung,Broken beach ,-8.683734,115.484286
511,Bali,Kabupaten Klungkung,City Tour Semarapura,-6.2297465,106.829518
512,Bali,Kabupaten Klungkung,Devil Tears,-8.690802,115.429364
513,Bali,Kabupaten Klungkung,Diamond Beach Nusa Penida ,-8.763481,115.487374
514,Bali,Kabupaten Klungkung,Dream beach ,-8.688689,115.438512
515,Bali,Kabupaten Klungkung,DTW Desa Kamasan,-8.449145,115.631914
516,Bali,Kabupaten Klungkung,Gala-Gala Underground House,-8.694119,115.436796
517,Bali,Kabupaten Klungkung,Jungut batu Beach,-8.67491,115.447883
518,Bali,Kabupaten Klungkung,Kelingking Beach Nusa Penida,-8.753064,115.472347
519,Bali,Kabupaten Klungkung,Museum Semarajaya,-6.2297465,106.829518
520,Bali,Kabupaten Klungkung,Objek Wisata Kerta Gosa,-8.535063,115.40394
521,Bali,Kabupaten Klungkung,Pura Goa Giri Putri,-8.681477,115.574298
522,Bali,Kabupaten Klungkung,Pura Goa Lawah,-6.2297465,106.829518
523,Bali,Kabupaten Klungkung,Pura Goa Lawah,-6.2297465,106.829518
524,Bali,Kabupaten Klungkung,Pura Kentel Gumi,-8.524392,115.342939
525,Bali,Kabupaten Klungkung,Pura Segara Kidul Nusa Penida,-8.731177,115.595955
526,Bali,Kabupaten Klungkung,Pura Watu Klotok,-8.570972,115.372002
527,Bali,Kabupaten Klungkung,Puri Agung Klungkung,-6.2297465,106.829518
528,Bali,Kabupaten Klungkung,"Rumah Pohon ""Tree House""",-8.793747,115.605432
529,Bali,Kabupaten Klungkung,Smoky Beach,-8.68392,115.48222
530,Bali,Kabupaten Klungkung,Teletubbies Hill,-8.734197,115.545153
531,Bali,Kabupaten Klungkung,Temeling Beach and Spring Water,-8.757441,115.486091
532,Bali,Kabupaten Klungkung,Tirai Air Terjun Tukad Unda,-8.525071,115.412969
533,Bali,Kabupaten Tabanan, Alas Kedaton,-8.5294825,115.1553403
534,Bali,Kabupaten Tabanan,Agro Puncak Bukit Lestari,-6.2297465,106.829518
535,Bali,Kabupaten Tabanan,Air Panes Angsri,-6.2297465,106.829518
536,Bali,Kabupaten Tabanan,Air Terjun Yeh Ho,-8.3586762,115.136095
537,Bali,Kabupaten Tabanan,Alas Kedaton,-6.2297465,106.829518
538,Bali,Kabupaten Tabanan,DTW Jatiluwih,-8.370031,115.131372
539,Bali,Kabupaten Tabanan,DTW Tanah Lot,-8.6211681,115.0867826
540,Bali,Kabupaten Tabanan,Espa Yeh Panes Penatahan,-6.2297465,106.829518
541,Bali,Kabupaten Tabanan,Jatiluwih,-6.2297465,106.829518
542,Bali,Kabupaten Tabanan,Jatiluwih Bee Honey Farm ,-8.3728506,115.1274071
543,Bali,Kabupaten Tabanan,Kayu Putih ,-6.2297465,106.829518
544,Bali,Kabupaten Tabanan,Kebun Raya Eka Karya,-6.2297465,106.829518
545,Bali,Kabupaten Tabanan,Kebun Raya Eka Karya,-8.2761215,115.1542029
546,Bali,Kabupaten Tabanan,Kolam Renang Campuhan Yeh Kakul,-6.2297465,106.829518
547,Bali,Kabupaten Tabanan,Kupu Kupu Taman Lestari,-6.2297465,106.829518
548,Bali,Kabupaten Tabanan,Leke Leke,-6.2297465,106.829518
549,Bali,Kabupaten Tabanan,Museum Subak,-8.5449035,115.1377896
550,Bali,Kabupaten Tabanan,Pantai Kedungu,-6.2297465,106.829518
551,Bali,Kabupaten Tabanan,Pantai Tanah Lot,-6.2297465,106.829518
552,Bali,Kabupaten Tabanan,Pantai Yeh Gangga,-6.2297465,106.829518
553,Bali,Kabupaten Tabanan,Pantai Yeh Gangga,-8.5922388,115.0695354
554,Bali,Kabupaten Tabanan,Perkumpulan DTW Ulun Danu Beratan,-8.2751807,115.1668234
555,Bali,Kabupaten Tabanan,Pure Luwak Coffe Bali,-6.2297465,106.829518
556,Bali,Kabupaten Tabanan,Puri Gede Kerambitan ,-6.2297465,106.829518
557,Bali,Kabupaten Tabanan,Puri Gede Kerambitan,-8.5467101,115.0801687
558,Bali,Kabupaten Tabanan,Rumah Gemuk,-8.2665764,115.160691
559,Bali,Kabupaten Tabanan,Subak Bali Agro,-6.2297465,106.829518
560,Bali,Kabupaten Tabanan,Taman Kupu - Kupu Lestari,-8.4796443,115.134869
561,Bali,Kabupaten Tabanan,Taman Pujaan Bangsa,-8.4648733,115.1633638
562,Bali,Kabupaten Tabanan,The Beach Love Kedungu,-8.6106844,115.0839473
563,Bali,Kabupaten Tabanan,The Blooms,-8.3020948,115.1587735
564,Bali,Kabupaten Tabanan,The Blooms Garden,-6.2297465,106.829518
565,Bali,Kabupaten Tabanan,The Sila's,-8.3008386,115.160651
566,Bali,Kabupaten Tabanan,The Sila's Agrotourism,-6.2297465,106.829518
567,Bali,Kabupaten Tabanan,Ulun Danu Beratan,-6.2297465,106.829518
568,Bali,Kabupaten Tabanan,Wahana Sambhrama,-8.377167,115.151882
569,Bali,Kabupaten Tabanan,Wahana Wisata Shambrhama Ashram,-6.2297465,106.829518
570,Bali,Kabupaten Tabanan,Yeh Panas Angseri,-8.3534114,115.1562429
571,Bali,Kabupaten Tabanan,Yeh Panes Belulang,-8.3963757,115.140675
572,Bali,Kabupaten Tabanan,Yeh Panes Penatahan,-8.433597,115.1250062
573,Bali,Kota Denpasar,ART CENTER,-6.2297465,106.829518
574,Bali,Kota Denpasar,BALI EXOTIC MARINE PARK ,-8.72378,115.21639
575,Bali,Kota Denpasar,Bali Wake Park,-8.724107,115.214845
576,Bali,Kota Denpasar,BARONG SARI WISATA BUDAYA / BARONG TANAH KILAP,-6.2297465,106.829518
577,Bali,Kota Denpasar,Big Garden Corner Ecopark,-8.656516848265928,115.2533279257824
578,Bali,Kota Denpasar,Bokashi Farm,-8.655041,115.252864
579,Bali,Kota Denpasar,CITRALAND WATERPARK DENPASAR,-8.6272,115.19306
580,Bali,Kota Denpasar,Desa Budaya Kertalangu,-8.645502,115.258745
581,Bali,Kota Denpasar,DUTA ORCHID GARDEN ,-6.2297465,106.829518
582,Bali,Kota Denpasar,Eko Wisata Mangrove Batulumbang,-8.731744,115.187313
583,Bali,Kota Denpasar,IAM BALI 3D MUSEUM & UPSIDE DOWN,-6.2297465,106.829518
584,Bali,Kota Denpasar,Istana Taman Jepun,-8.667488,115.24417
585,Bali,Kota Denpasar,Kebon Vintage Cars Bali (Museum Mobil Kuno),-8.646698490406132,115.27087291044056
586,Bali,Kota Denpasar,Keramat Agung Pemecutan,-8.659929,115.206414
587,Bali,Kota Denpasar,Museum Bali,-8.657048414937876,115.21897576688679
588,Bali,Kota Denpasar,Museum Le Mayeur,-8.67458032286443,115.26379571413686
589,Bali,Kota Denpasar,Museum Sidik Jari,-8.662797,115.240467
590,Bali,Kota Denpasar,Pantai Cemara Alit,-8.710014,115.257971
591,Bali,Kota Denpasar,Pantai Duyung,-8.703961,115.264341
592,Bali,Kota Denpasar,Pantai Karang,-8.693682,115.266276
593,Bali,Kota Denpasar,Pantai Kusumasari,-8.707017,115.26257
594,Bali,Kota Denpasar,Pantai Matahari Terbit,-8.670733,115.261634
595,Bali,Kota Denpasar,Pantai Mertasari,-8.710764,115.246949
596,Bali,Kota Denpasar,Pantai Segara Ayu,-8.682423,115.264071
597,Bali,Kota Denpasar,Pantai Sindu,-8.68418,115.264354
598,Bali,Kota Denpasar,Pasar Badung,-8.656279734884999,115.21241929694692
599,Bali,Kota Denpasar,Pasar Kumbasari,-8.655718941622867,115.21182718160514
600,Bali,Kota Denpasar,Pasar sindu,-8.685301,115.260101
601,Bali,Kota Denpasar,PURA AGUNG JAGATNATHA,-6.2297465,106.829518
602,Bali,Kota Denpasar,Pura Maospahit,-8.653877,115.210474
603,Bali,Kota Denpasar,Pura Petilan Pengrebongan,-8.64669,115.243343
604,Bali,Kota Denpasar,Pura Sakenan,-8.725007,115.230112
605,Bali,Kota Denpasar,Sindu Dwarawati Turtle Conservation,-8.684463,115.264182
606,Bali,Kota Denpasar,TAMAN INSPIRASI MUNTIG SIOKAN,-6.2297465,106.829518
607,Bali,Kota Denpasar,TEBA MAJALANGU,-6.2297465,106.829518
608,Bali,Kota Denpasar,Tukad Bindu,-8.642884,115.236277
609,Bali,Kota Denpasar,Turtle Conservation and education center,-8.720786661088425,115.23831009479524
610,Bali,Kota Denpasar,Uma Palak  Subak Sembung,-8.59938,115.214714
